* Measurement data measured by REW V5.19
* Source: D:\Downloads\Toole.csv
* Format: Comma/Tab/Space delimited data
* Dated: Oct 1, 2020 8:33:03 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement imported from D:\Downloads\Toole.csv Format: Comma/Tab/Space delimited data 248 values loaded, 21 Hz to 19,356 Hz
* Measurement: Toole.csv
* Smoothing: None
* Frequency Step: 0.25 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
3690.116 0.172 0
3690.366 0.172 0
3690.616 0.172 0
3690.866 0.172 0
3691.116 0.172 0
3691.366 0.172 0
3691.616 0.172 0
3691.866 0.172 0
3692.116 0.172 0
3692.366 0.172 0
3692.616 0.172 0
3692.866 0.172 0
3693.116 0.172 0
3693.366 0.172 0
3693.616 0.172 0
3693.866 0.172 0
3694.116 0.172 0
3694.366 0.172 0
3694.616 0.172 0
3694.866 0.172 0
3695.116 0.172 0
3695.366 0.172 0
3695.616 0.172 0
3695.866 0.172 0
3696.116 0.172 0
3696.366 0.172 0
3696.616 0.172 0
3696.866 0.172 0
3697.116 0.172 0
3697.366 0.172 0
3697.616 0.172 0
3697.866 0.172 0
3698.116 0.172 0
3698.366 0.172 0
3698.616 0.172 0
3698.866 0.172 0
3699.116 0.172 0
3699.366 0.172 0
3699.616 0.172 0
3699.866 0.172 0
3700.116 0.172 0
3700.366 0.172 0
3700.616 0.172 0
3700.866 0.172 0
3701.116 0.172 0
3701.366 0.172 0
3701.616 0.172 0
3701.866 0.172 0
3702.116 0.172 0
3702.366 0.172 0
3702.616 0.172 0
3702.866 0.172 0
3703.116 0.172 0
3703.366 0.172 0
3703.616 0.172 0
3703.866 0.172 0
3704.116 0.172 0
3704.366 0.172 0
3704.616 0.172 0
3704.866 0.172 0
3705.116 0.172 0
3705.366 0.172 0
3705.616 0.172 0
3705.866 0.172 0
3706.116 0.172 0
3706.366 0.172 0
3706.616 0.172 0
3706.866 0.172 0
3707.116 0.172 0
3707.366 0.172 0
3707.616 0.172 0
3707.866 0.172 0
3708.116 0.172 0
3708.366 0.172 0
3708.616 0.172 0
3708.866 0.172 0
3709.116 0.172 0
3709.366 0.172 0
3709.616 0.172 0
3709.866 0.172 0
3710.116 0.172 0
3710.366 0.172 0
3710.616 0.172 0
3710.866 0.172 0
3711.116 0.172 0
3711.366 0.172 0
3711.616 0.172 0
3711.866 0.172 0
3712.116 0.172 0
3712.366 0.172 0
3712.616 0.172 0
3712.866 0.172 0
3713.116 0.172 0
3713.366 0.172 0
3713.616 0.172 0
3713.866 0.172 0
3714.116 0.172 0
3714.366 0.172 0
3714.616 0.172 0
3714.866 0.172 0
3715.116 0.172 0
3715.366 0.172 0
3715.616 0.172 0
3715.866 0.172 0
3716.116 0.172 0
3716.366 0.172 0
3716.616 0.172 0
3716.866 0.172 0
3717.116 0.172 0
3717.366 0.172 0
3717.616 0.172 0
3717.866 0.172 0
3718.116 0.172 0
3718.366 0.172 0
3718.616 0.172 0
3718.866 0.172 0
3719.116 0.172 0
3719.366 0.172 0
3719.616 0.172 0
3719.866 0.172 0
3720.116 0.172 0
3720.366 0.172 0
3720.616 0.172 0
3720.866 0.172 0
3721.116 0.172 0
3721.366 0.172 0
3721.616 0.172 0
3721.866 0.172 0
3722.116 0.172 0
3722.366 0.172 0
3722.616 0.172 0
3722.866 0.172 0
3723.116 0.172 0
3723.366 0.172 0
3723.616 0.172 0
3723.866 0.172 0
3724.116 0.172 0
3724.366 0.172 0
3724.616 0.172 0
3724.866 0.172 0
3725.116 0.172 0
3725.366 0.172 0
3725.616 0.172 0
3725.866 0.172 0
3726.116 0.172 0
3726.366 0.172 0
3726.616 0.172 0
3726.866 0.172 0
3727.116 0.172 0
3727.366 0.172 0
3727.616 0.172 0
3727.866 0.172 0
3728.116 0.172 0
3728.366 0.172 0
3728.616 0.172 0
3728.866 0.172 0
3729.116 0.172 0
3729.366 0.172 0
3729.616 0.172 0
3729.866 0.172 0
3730.116 0.172 0
3730.366 0.172 0
3730.616 0.172 0
3730.866 0.172 0
3731.116 0.172 0
3731.366 0.172 0
3731.616 0.172 0
3731.866 0.172 0
3732.116 0.172 0
3732.366 0.172 0
3732.616 0.172 0
3732.866 0.172 0
3733.116 0.172 0
3733.366 0.172 0
3733.616 0.172 0
3733.866 0.172 0
3734.116 0.172 0
3734.366 0.172 0
3734.616 0.172 0
3734.866 0.172 0
3735.116 0.172 0
3735.366 0.172 0
3735.616 0.172 0
3735.866 0.172 0
3736.116 0.172 0
3736.366 0.172 0
3736.616 0.172 0
3736.866 0.172 0
3737.116 0.172 0
3737.366 0.172 0
3737.616 0.172 0
3737.866 0.172 0
3738.116 0.172 0
3738.366 0.172 0
3738.616 0.172 0
3738.866 0.172 0
3739.116 0.172 0
3739.366 0.172 0
3739.616 0.172 0
3739.866 0.172 0
3740.116 0.172 0
3740.366 0.172 0
3740.616 0.172 0
3740.866 0.172 0
3741.116 0.172 0
3741.366 0.172 0
3741.616 0.172 0
3741.866 0.172 0
3742.116 0.172 0
3742.366 0.172 0
3742.616 0.172 0
3742.866 0.172 0
3743.116 0.172 0
3743.366 0.172 0
3743.616 0.172 0
3743.866 0.172 0
3744.116 0.172 0
3744.366 0.172 0
3744.616 0.172 0
3744.866 0.172 0
3745.116 0.172 0
3745.366 0.172 0
3745.616 0.172 0
3745.866 0.172 0
3746.116 0.172 0
3746.366 0.172 0
3746.616 0.172 0
3746.866 0.172 0
3747.116 0.172 0
3747.366 0.172 0
3747.616 0.172 0
3747.866 0.172 0
3748.116 0.172 0
3748.366 0.172 0
3748.616 0.172 0
3748.866 0.172 0
3749.116 0.172 0
3749.366 0.172 0
3749.616 0.172 0
3749.866 0.172 0
3750.116 0.172 0
3750.366 0.172 0
3750.616 0.172 0
3750.866 0.172 0
3751.116 0.172 0
3751.366 0.172 0
3751.616 0.172 0
3751.866 0.172 0
3752.116 0.172 0
3752.366 0.172 0
3752.616 0.172 0
3752.866 0.172 0
3753.116 0.172 0
3753.366 0.172 0
3753.616 0.172 0
3753.866 0.172 0
3754.116 0.172 0
3754.366 0.172 0
3754.616 0.172 0
3754.866 0.172 0
3755.116 0.172 0
3755.366 0.172 0
3755.616 0.172 0
3755.866 0.172 0
3756.116 0.172 0
3756.366 0.172 0
3756.616 0.172 0
3756.866 0.172 0
3757.116 0.172 0
3757.366 0.172 0
3757.616 0.172 0
3757.866 0.172 0
3758.116 0.172 0
3758.366 0.172 0
3758.616 0.172 0
3758.866 0.172 0
3759.116 0.172 0
3759.366 0.172 0
3759.616 0.172 0
3759.866 0.172 0
3760.116 0.172 0
3760.366 0.172 0
3760.616 0.172 0
3760.866 0.172 0
3761.116 0.172 0
3761.366 0.172 0
3761.616 0.172 0
3761.866 0.172 0
3762.116 0.172 0
3762.366 0.172 0
3762.616 0.172 0
3762.866 0.172 0
3763.116 0.172 0
3763.366 0.172 0
3763.616 0.172 0
3763.866 0.172 0
3764.116 0.172 0
3764.366 0.172 0
3764.616 0.172 0
3764.866 0.172 0
3765.116 0.172 0
3765.366 0.172 0
3765.616 0.172 0
3765.866 0.172 0
3766.116 0.172 0
3766.366 0.172 0
3766.616 0.172 0
3766.866 0.172 0
3767.116 0.172 0
3767.366 0.172 0
3767.616 0.172 0
3767.866 0.172 0
3768.116 0.172 0
3768.366 0.172 0
3768.616 0.172 0
3768.866 0.172 0
3769.116 0.172 0
3769.366 0.172 0
3769.616 0.172 0
3769.866 0.172 0
3770.116 0.172 0
3770.366 0.172 0
3770.616 0.172 0
3770.866 0.172 0
3771.116 0.172 0
3771.366 0.172 0
3771.616 0.172 0
3771.866 0.172 0
3772.116 0.172 0
3772.366 0.172 0
3772.616 0.172 0
3772.866 0.172 0
3773.116 0.172 0
3773.366 0.172 0
3773.616 0.172 0
3773.866 0.172 0
3774.116 0.172 0
3774.366 0.172 0
3774.616 0.172 0
3774.866 0.172 0
3775.116 0.172 0
3775.366 0.172 0
3775.616 0.172 0
3775.866 0.172 0
3776.116 0.172 0
3776.366 0.172 0
3776.616 0.172 0
3776.866 0.172 0
3777.116 0.172 0
3777.366 0.172 0
3777.616 0.172 0
3777.866 0.172 0
3778.116 0.172 0
3778.366 0.172 0
3778.616 0.172 0
3778.866 0.172 0
3779.116 0.172 0
3779.366 0.172 0
3779.616 0.172 0
3779.866 0.172 0
3780.116 0.172 0
3780.366 0.172 0
3780.616 0.172 0
3780.866 0.172 0
3781.116 0.172 0
3781.366 0.172 0
3781.616 0.172 0
3781.866 0.172 0
3782.116 0.172 0
3782.366 0.172 0
3782.616 0.172 0
3782.866 0.172 0
3783.116 0.172 0
3783.366 0.172 0
3783.616 0.172 0
3783.866 0.172 0
3784.116 0.172 0
3784.366 0.172 0
3784.616 0.172 0
3784.866 0.172 0
3785.116 0.172 0
3785.366 0.172 0
3785.616 0.172 0
3785.866 0.172 0
3786.116 0.172 0
3786.366 0.172 0
3786.616 0.172 0
3786.866 0.172 0
3787.116 0.172 0
3787.366 0.172 0
3787.616 0.172 0
3787.866 0.172 0
3788.116 0.172 0
3788.366 0.172 0
3788.616 0.172 0
3788.866 0.172 0
3789.116 0.172 0
3789.366 0.172 0
3789.616 0.172 0
3789.866 0.172 0
3790.116 0.172 0
3790.366 0.172 0
3790.616 0.172 0
3790.866 0.172 0
3791.116 0.172 0
3791.366 0.172 0
3791.616 0.172 0
3791.866 0.172 0
3792.116 0.172 0
3792.366 0.172 0
3792.616 0.172 0
3792.866 0.172 0
3793.116 0.172 0
3793.366 0.172 0
3793.616 0.172 0
3793.866 0.172 0
3794.116 0.172 0
3794.366 0.172 0
3794.616 0.172 0
3794.866 0.172 0
3795.116 0.172 0
3795.366 0.172 0
3795.616 0.172 0
3795.866 0.172 0
3796.116 0.172 0
3796.366 0.172 0
3796.616 0.172 0
3796.866 0.172 0
3797.116 0.172 0
3797.366 0.172 0
3797.616 0.172 0
3797.866 0.172 0
3798.116 0.172 0
3798.366 0.172 0
3798.616 0.172 0
3798.866 0.172 0
3799.116 0.172 0
3799.366 0.172 0
3799.616 0.172 0
3799.866 0.172 0
3800.116 0.172 0
3800.366 0.172 0
3800.616 0.172 0
3800.866 0.172 0
3801.116 0.172 0
3801.366 0.172 0
3801.616 0.172 0
3801.866 0.172 0
3802.116 0.172 0
3802.366 0.172 0
3802.616 0.172 0
3802.866 0.172 0
3803.116 0.172 0
3803.366 0.172 0
3803.616 0.172 0
3803.866 0.172 0
3804.116 0.172 0
3804.366 0.172 0
3804.616 0.172 0
3804.866 0.172 0
3805.116 0.172 0
3805.366 0.172 0
3805.616 0.172 0
3805.866 0.172 0
3806.116 0.172 0
3806.366 0.172 0
3806.616 0.172 0
3806.866 0.172 0
3807.116 0.172 0
3807.366 0.172 0
3807.616 0.172 0
3807.866 0.172 0
3808.116 0.172 0
3808.366 0.172 0
3808.616 0.172 0
3808.866 0.172 0
3809.116 0.172 0
3809.366 0.172 0
3809.616 0.172 0
3809.866 0.172 0
3810.116 0.172 0
3810.366 0.172 0
3810.616 0.172 0
3810.866 0.172 0
3811.116 0.172 0
3811.366 0.172 0
3811.616 0.172 0
3811.866 0.172 0
3812.116 0.172 0
3812.366 0.172 0
3812.616 0.172 0
3812.866 0.172 0
3813.116 0.172 0
3813.366 0.172 0
3813.616 0.172 0
3813.866 0.172 0
3814.116 0.172 0
3814.366 0.172 0
3814.616 0.172 0
3814.866 0.172 0
3815.116 0.172 0
3815.366 0.172 0
3815.616 0.172 0
3815.866 0.172 0
3816.116 0.172 0
3816.366 0.172 0
3816.616 0.172 0
3816.866 0.172 0
3817.116 0.172 0
3817.366 0.172 0
3817.616 0.172 0
3817.866 0.172 0
3818.116 0.172 0
3818.366 0.172 0
3818.616 0.172 0
3818.866 0.172 0
3819.116 0.172 0
3819.366 0.172 0
3819.616 0.172 0
3819.866 0.172 0
3820.116 0.172 0
3820.366 0.172 0
3820.616 0.172 0
3820.866 0.172 0
3821.116 0.172 0
3821.366 0.172 0
3821.616 0.172 0
3821.866 0.172 0
3822.116 0.172 0
3822.366 0.172 0
3822.616 0.172 0
3822.866 0.172 0
3823.116 0.172 0
3823.366 0.172 0
3823.616 0.172 0
3823.866 0.172 0
3824.116 0.172 0
3824.366 0.172 0
3824.616 0.172 0
3824.866 0.172 0
3825.116 0.172 0
3825.366 0.172 0
3825.616 0.172 0
3825.866 0.172 0
3826.116 0.172 0
3826.366 0.172 0
3826.616 0.172 0
3826.866 0.172 0
3827.116 0.172 0
3827.366 0.172 0
3827.616 0.172 0
3827.866 0.172 0
3828.116 0.172 0
3828.366 0.172 0
3828.616 0.172 0
3828.866 0.172 0
3829.116 0.172 0
3829.366 0.172 0
3829.616 0.172 0
3829.866 0.172 0
3830.116 0.172 0
3830.366 0.172 0
3830.616 0.172 0
3830.866 0.172 0
3831.116 0.172 0
3831.366 0.172 0
3831.616 0.172 0
3831.866 0.172 0
3832.116 0.172 0
3832.366 0.172 0
3832.616 0.172 0
3832.866 0.172 0
3833.116 0.172 0
3833.366 0.172 0
3833.616 0.172 0
3833.866 0.172 0
3834.116 0.172 0
3834.366 0.172 0
3834.616 0.172 0
3834.866 0.172 0
3835.116 0.172 0
3835.366 0.172 0
3835.616 0.172 0
3835.866 0.172 0
3836.116 0.172 0
3836.366 0.172 0
3836.616 0.172 0
3836.866 0.172 0
3837.116 0.172 0
3837.366 0.172 0
3837.616 0.172 0
3837.866 0.172 0
3838.116 0.172 0
3838.366 0.172 0
3838.616 0.172 0
3838.866 0.172 0
3839.116 0.172 0
3839.366 0.172 0
3839.616 0.172 0
3839.866 0.172 0
3840.116 0.172 0
3840.366 0.172 0
3840.616 0.172 0
3840.866 0.172 0
3841.116 0.172 0
3841.366 0.172 0
3841.616 0.172 0
3841.866 0.172 0
3842.116 0.172 0
3842.366 0.172 0
3842.616 0.172 0
3842.866 0.172 0
3843.116 0.172 0
3843.366 0.172 0
3843.616 0.172 0
3843.866 0.172 0
3844.116 0.172 0
3844.366 0.172 0
3844.616 0.172 0
3844.866 0.172 0
3845.116 0.172 0
3845.366 0.172 0
3845.616 0.172 0
3845.866 0.172 0
3846.116 0.172 0
3846.366 0.172 0
3846.616 0.172 0
3846.866 0.172 0
3847.116 0.172 0
3847.366 0.172 0
3847.616 0.172 0
3847.866 0.172 0
3848.116 0.172 0
3848.366 0.172 0
3848.616 0.172 0
3848.866 0.172 0
3849.116 0.172 0
3849.366 0.172 0
3849.616 0.172 0
3849.866 0.172 0
3850.116 0.172 0
3850.366 0.172 0
3850.616 0.172 0
3850.866 0.172 0
3851.116 0.172 0
3851.366 0.172 0
3851.616 0.172 0
3851.866 0.172 0
3852.116 0.172 0
3852.366 0.172 0
3852.616 0.173 0
3852.866 0.173 0
3853.116 0.173 0
3853.366 0.173 0
3853.616 0.173 0
3853.866 0.173 0
3854.116 0.173 0
3854.366 0.173 0
3854.616 0.173 0
3854.866 0.173 0
3855.116 0.173 0
3855.366 0.173 0
3855.616 0.173 0
3855.866 0.173 0
3856.116 0.173 0
3856.366 0.173 0
3856.616 0.173 0
3856.866 0.173 0
3857.116 0.173 0
3857.366 0.173 0
3857.616 0.173 0
3857.866 0.173 0
3858.116 0.173 0
3858.366 0.173 0
3858.616 0.173 0
3858.866 0.173 0
3859.116 0.173 0
3859.366 0.173 0
3859.616 0.173 0
3859.866 0.173 0
3860.116 0.173 0
3860.366 0.173 0
3860.616 0.173 0
3860.866 0.173 0
3861.116 0.173 0
3861.366 0.173 0
3861.616 0.173 0
3861.866 0.173 0
3862.116 0.173 0
3862.366 0.173 0
3862.616 0.173 0
3862.866 0.173 0
3863.116 0.173 0
3863.366 0.173 0
3863.616 0.173 0
3863.866 0.173 0
3864.116 0.173 0
3864.366 0.173 0
3864.616 0.173 0
3864.866 0.173 0
3865.116 0.173 0
3865.366 0.173 0
3865.616 0.173 0
3865.866 0.173 0
3866.116 0.173 0
3866.366 0.173 0
3866.616 0.173 0
3866.866 0.173 0
3867.116 0.173 0
3867.366 0.173 0
3867.616 0.173 0
3867.866 0.173 0
3868.116 0.173 0
3868.366 0.173 0
3868.616 0.173 0
3868.866 0.173 0
3869.116 0.173 0
3869.366 0.173 0
3869.616 0.173 0
3869.866 0.173 0
3870.116 0.173 0
3870.366 0.173 0
3870.616 0.173 0
3870.866 0.173 0
3871.116 0.173 0
3871.366 0.173 0
3871.616 0.173 0
3871.866 0.173 0
3872.116 0.173 0
3872.366 0.173 0
3872.616 0.173 0
3872.866 0.173 0
3873.116 0.173 0
3873.366 0.173 0
3873.616 0.173 0
3873.866 0.173 0
3874.116 0.173 0
3874.366 0.173 0
3874.616 0.173 0
3874.866 0.173 0
3875.116 0.173 0
3875.366 0.173 0
3875.616 0.173 0
3875.866 0.173 0
3876.116 0.173 0
3876.366 0.173 0
3876.616 0.173 0
3876.866 0.173 0
3877.116 0.173 0
3877.366 0.173 0
3877.616 0.173 0
3877.866 0.173 0
3878.116 0.173 0
3878.366 0.173 0
3878.616 0.173 0
3878.866 0.173 0
3879.116 0.173 0
3879.366 0.173 0
3879.616 0.173 0
3879.866 0.173 0
3880.116 0.173 0
3880.366 0.173 0
3880.616 0.173 0
3880.866 0.173 0
3881.116 0.173 0
3881.366 0.173 0
3881.616 0.173 0
3881.866 0.173 0
3882.116 0.173 0
3882.366 0.173 0
3882.616 0.173 0
3882.866 0.173 0
3883.116 0.173 0
3883.366 0.173 0
3883.616 0.173 0
3883.866 0.173 0
3884.116 0.173 0
3884.366 0.173 0
3884.616 0.173 0
3884.866 0.173 0
3885.116 0.173 0
3885.366 0.173 0
3885.616 0.173 0
3885.866 0.173 0
3886.116 0.173 0
3886.366 0.173 0
3886.616 0.173 0
3886.866 0.173 0
3887.116 0.173 0
3887.366 0.173 0
3887.616 0.173 0
3887.866 0.173 0
3888.116 0.173 0
3888.366 0.173 0
3888.616 0.173 0
3888.866 0.173 0
3889.116 0.173 0
3889.366 0.173 0
3889.616 0.173 0
3889.866 0.173 0
3890.116 0.173 0
3890.366 0.173 0
3890.616 0.173 0
3890.866 0.173 0
3891.116 0.173 0
3891.366 0.173 0
3891.616 0.173 0
3891.866 0.173 0
3892.116 0.173 0
3892.366 0.173 0
3892.616 0.173 0
3892.866 0.173 0
3893.116 0.173 0
3893.366 0.173 0
3893.616 0.173 0
3893.866 0.173 0
3894.116 0.173 0
3894.366 0.173 0
3894.616 0.173 0
3894.866 0.173 0
3895.116 0.173 0
3895.366 0.173 0
3895.616 0.173 0
3895.866 0.173 0
3896.116 0.173 0
3896.366 0.173 0
3896.616 0.173 0
3896.866 0.173 0
3897.116 0.173 0
3897.366 0.173 0
3897.616 0.173 0
3897.866 0.173 0
3898.116 0.173 0
3898.366 0.173 0
3898.616 0.173 0
3898.866 0.173 0
3899.116 0.173 0
3899.366 0.173 0
3899.616 0.173 0
3899.866 0.173 0
3900.116 0.173 0
3900.366 0.173 0
3900.616 0.173 0
3900.866 0.173 0
3901.116 0.173 0
3901.366 0.173 0
3901.616 0.173 0
3901.866 0.173 0
3902.116 0.172 0
3902.366 0.172 0
3902.616 0.172 0
3902.866 0.172 0
3903.116 0.172 0
3903.366 0.172 0
3903.616 0.172 0
3903.866 0.172 0
3904.116 0.172 0
3904.366 0.172 0
3904.616 0.172 0
3904.866 0.172 0
3905.116 0.172 0
3905.366 0.172 0
3905.616 0.172 0
3905.866 0.172 0
3906.116 0.172 0
3906.366 0.172 0
3906.616 0.172 0
3906.866 0.172 0
3907.116 0.172 0
3907.366 0.172 0
3907.616 0.172 0
3907.866 0.172 0
3908.116 0.172 0
3908.366 0.172 0
3908.616 0.172 0
3908.866 0.172 0
3909.116 0.172 0
3909.366 0.172 0
3909.616 0.172 0
3909.866 0.172 0
3910.116 0.172 0
3910.366 0.172 0
3910.616 0.172 0
3910.866 0.172 0
3911.116 0.172 0
3911.366 0.172 0
3911.616 0.172 0
3911.866 0.172 0
3912.116 0.172 0
3912.366 0.172 0
3912.616 0.172 0
3912.866 0.172 0
3913.116 0.172 0
3913.366 0.172 0
3913.616 0.172 0
3913.866 0.172 0
3914.116 0.172 0
3914.366 0.172 0
3914.616 0.172 0
3914.866 0.172 0
3915.116 0.172 0
3915.366 0.172 0
3915.616 0.172 0
3915.866 0.172 0
3916.116 0.172 0
3916.366 0.172 0
3916.616 0.172 0
3916.866 0.172 0
3917.116 0.172 0
3917.366 0.172 0
3917.616 0.172 0
3917.866 0.172 0
3918.116 0.172 0
3918.366 0.172 0
3918.616 0.172 0
3918.866 0.172 0
3919.116 0.172 0
3919.366 0.172 0
3919.616 0.172 0
3919.866 0.172 0
3920.116 0.172 0
3920.366 0.172 0
3920.616 0.172 0
3920.866 0.172 0
3921.116 0.172 0
3921.366 0.172 0
3921.616 0.172 0
3921.866 0.172 0
3922.116 0.172 0
3922.366 0.172 0
3922.616 0.172 0
3922.866 0.172 0
3923.116 0.172 0
3923.366 0.172 0
3923.616 0.172 0
3923.866 0.172 0
3924.116 0.172 0
3924.366 0.172 0
3924.616 0.172 0
3924.866 0.172 0
3925.116 0.172 0
3925.366 0.172 0
3925.616 0.172 0
3925.866 0.172 0
3926.116 0.172 0
3926.366 0.172 0
3926.616 0.172 0
3926.866 0.172 0
3927.116 0.172 0
3927.366 0.172 0
3927.616 0.172 0
3927.866 0.172 0
3928.116 0.172 0
3928.366 0.172 0
3928.616 0.172 0
3928.866 0.172 0
3929.116 0.172 0
3929.366 0.172 0
3929.616 0.172 0
3929.866 0.172 0
3930.116 0.172 0
3930.366 0.172 0
3930.616 0.172 0
3930.866 0.172 0
3931.116 0.172 0
3931.366 0.172 0
3931.616 0.172 0
3931.866 0.172 0
3932.116 0.172 0
3932.366 0.172 0
3932.616 0.172 0
3932.866 0.172 0
3933.116 0.172 0
3933.366 0.172 0
3933.616 0.172 0
3933.866 0.172 0
3934.116 0.172 0
3934.366 0.172 0
3934.616 0.172 0
3934.866 0.172 0
3935.116 0.172 0
3935.366 0.172 0
3935.616 0.172 0
3935.866 0.172 0
3936.116 0.172 0
3936.366 0.172 0
3936.616 0.171 0
3936.866 0.171 0
3937.116 0.171 0
3937.366 0.171 0
3937.616 0.171 0
3937.866 0.171 0
3938.116 0.171 0
3938.366 0.171 0
3938.616 0.171 0
3938.866 0.171 0
3939.116 0.171 0
3939.366 0.171 0
3939.616 0.171 0
3939.866 0.171 0
3940.116 0.171 0
3940.366 0.171 0
3940.616 0.171 0
3940.866 0.171 0
3941.116 0.171 0
3941.366 0.171 0
3941.616 0.171 0
3941.866 0.171 0
3942.116 0.171 0
3942.366 0.171 0
3942.616 0.171 0
3942.866 0.171 0
3943.116 0.171 0
3943.366 0.171 0
3943.616 0.171 0
3943.866 0.171 0
3944.116 0.171 0
3944.366 0.171 0
3944.616 0.171 0
3944.866 0.171 0
3945.116 0.171 0
3945.366 0.171 0
3945.616 0.171 0
3945.866 0.171 0
3946.116 0.171 0
3946.366 0.171 0
3946.616 0.171 0
3946.866 0.171 0
3947.116 0.171 0
3947.366 0.171 0
3947.616 0.171 0
3947.866 0.171 0
3948.116 0.171 0
3948.366 0.171 0
3948.616 0.171 0
3948.866 0.171 0
3949.116 0.171 0
3949.366 0.171 0
3949.616 0.171 0
3949.866 0.171 0
3950.116 0.171 0
3950.366 0.171 0
3950.616 0.171 0
3950.866 0.171 0
3951.116 0.171 0
3951.366 0.171 0
3951.616 0.171 0
3951.866 0.171 0
3952.116 0.171 0
3952.366 0.171 0
3952.616 0.171 0
3952.866 0.171 0
3953.116 0.171 0
3953.366 0.171 0
3953.616 0.170 0
3953.866 0.170 0
3954.116 0.170 0
3954.366 0.170 0
3954.616 0.170 0
3954.866 0.170 0
3955.116 0.170 0
3955.366 0.170 0
3955.616 0.170 0
3955.866 0.170 0
3956.116 0.170 0
3956.366 0.170 0
3956.616 0.170 0
3956.866 0.170 0
3957.116 0.170 0
3957.366 0.170 0
3957.616 0.170 0
3957.866 0.170 0
3958.116 0.170 0
3958.366 0.170 0
3958.616 0.170 0
3958.866 0.170 0
3959.116 0.170 0
3959.366 0.170 0
3959.616 0.170 0
3959.866 0.170 0
3960.116 0.170 0
3960.366 0.170 0
3960.616 0.170 0
3960.866 0.170 0
3961.116 0.170 0
3961.366 0.170 0
3961.616 0.170 0
3961.866 0.170 0
3962.116 0.170 0
3962.366 0.170 0
3962.616 0.170 0
3962.866 0.170 0
3963.116 0.170 0
3963.366 0.170 0
3963.616 0.170 0
3963.866 0.170 0
3964.116 0.170 0
3964.366 0.170 0
3964.616 0.170 0
3964.866 0.170 0
3965.116 0.170 0
3965.366 0.170 0
3965.616 0.170 0
3965.866 0.170 0
3966.116 0.170 0
3966.366 0.170 0
3966.616 0.170 0
3966.866 0.170 0
3967.116 0.170 0
3967.366 0.170 0
3967.616 0.170 0
3967.866 0.170 0
3968.116 0.170 0
3968.366 0.170 0
3968.616 0.169 0
3968.866 0.169 0
3969.116 0.169 0
3969.366 0.169 0
3969.616 0.169 0
3969.866 0.169 0
3970.116 0.169 0
3970.366 0.169 0
3970.616 0.169 0
3970.866 0.169 0
3971.116 0.169 0
3971.366 0.169 0
3971.616 0.169 0
3971.866 0.169 0
3972.116 0.169 0
3972.366 0.169 0
3972.616 0.169 0
3972.866 0.169 0
3973.116 0.169 0
3973.366 0.169 0
3973.616 0.169 0
3973.866 0.169 0
3974.116 0.169 0
3974.366 0.169 0
3974.616 0.169 0
3974.866 0.169 0
3975.116 0.169 0
3975.366 0.169 0
3975.616 0.169 0
3975.866 0.169 0
3976.116 0.169 0
3976.366 0.169 0
3976.616 0.169 0
3976.866 0.169 0
3977.116 0.169 0
3977.366 0.169 0
3977.616 0.169 0
3977.866 0.169 0
3978.116 0.169 0
3978.366 0.169 0
3978.616 0.169 0
3978.866 0.169 0
3979.116 0.169 0
3979.366 0.169 0
3979.616 0.169 0
3979.866 0.169 0
3980.116 0.169 0
3980.366 0.169 0
3980.616 0.169 0
3980.866 0.169 0
3981.116 0.169 0
3981.366 0.169 0
3981.616 0.169 0
3981.866 0.169 0
3982.116 0.169 0
3982.366 0.169 0
3982.616 0.169 0
3982.866 0.168 0
3983.116 0.168 0
3983.366 0.168 0
3983.616 0.168 0
3983.866 0.168 0
3984.116 0.168 0
3984.366 0.168 0
3984.616 0.168 0
3984.866 0.168 0
3985.116 0.168 0
3985.366 0.168 0
3985.616 0.168 0
3985.866 0.168 0
3986.116 0.168 0
3986.366 0.168 0
3986.616 0.168 0
3986.866 0.168 0
3987.116 0.168 0
3987.366 0.168 0
3987.616 0.168 0
3987.866 0.168 0
3988.116 0.168 0
3988.366 0.168 0
3988.616 0.168 0
3988.866 0.168 0
3989.116 0.168 0
3989.366 0.168 0
3989.616 0.168 0
3989.866 0.168 0
3990.116 0.168 0
3990.366 0.168 0
3990.616 0.168 0
3990.866 0.168 0
3991.116 0.168 0
3991.366 0.168 0
3991.616 0.168 0
3991.866 0.168 0
3992.116 0.168 0
3992.366 0.168 0
3992.616 0.168 0
3992.866 0.168 0
3993.116 0.168 0
3993.366 0.168 0
3993.616 0.168 0
3993.866 0.168 0
3994.116 0.168 0
3994.366 0.168 0
3994.616 0.168 0
3994.866 0.168 0
3995.116 0.168 0
3995.366 0.168 0
3995.616 0.168 0
3995.866 0.168 0
3996.116 0.168 0
3996.366 0.167 0
3996.616 0.167 0
3996.866 0.167 0
3997.116 0.167 0
3997.366 0.167 0
3997.616 0.167 0
3997.866 0.167 0
3998.116 0.167 0
3998.366 0.167 0
3998.616 0.167 0
3998.866 0.167 0
3999.116 0.167 0
3999.366 0.167 0
3999.616 0.167 0
3999.866 0.167 0
4000.116 0.167 0
4000.366 0.167 0
4000.616 0.167 0
4000.866 0.167 0
4001.116 0.167 0
4001.366 0.167 0
4001.616 0.167 0
4001.866 0.167 0
