* Measurement data measured by REW V5.19
* Source: D:\Downloads\rtings Target.csv
* Format: Comma/Tab/Space delimited data
* Dated: Oct 3, 2020 1:51:12 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement imported from D:\Downloads\rtings Target.csv Format: Comma/Tab/Space delimited data 170 values loaded, 20 Hz to 19,779 Hz
* Measurement: rtings Target.csv
* Smoothing: None
* Frequency Step: 0.25 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
343.107 80.099 0
343.357 80.099 0
343.607 80.099 0
343.857 80.098 0
344.107 80.098 0
344.357 80.098 0
344.607 80.098 0
344.857 80.098 0
345.107 80.098 0
345.357 80.098 0
345.607 80.098 0
345.857 80.097 0
346.107 80.097 0
346.357 80.097 0
346.607 80.097 0
346.857 80.097 0
347.107 80.097 0
347.357 80.097 0
347.607 80.097 0
347.857 80.097 0
348.107 80.096 0
348.357 80.096 0
348.607 80.096 0
348.857 80.096 0
349.107 80.096 0
349.357 80.096 0
349.607 80.096 0
349.857 80.096 0
350.107 80.095 0
350.357 80.095 0
350.607 80.095 0
350.857 80.095 0
351.107 80.095 0
351.357 80.095 0
351.607 80.095 0
351.857 80.095 0
352.107 80.094 0
352.357 80.094 0
352.607 80.094 0
352.857 80.094 0
353.107 80.094 0
353.357 80.094 0
353.607 80.094 0
353.857 80.094 0
354.107 80.093 0
354.357 80.093 0
354.607 80.093 0
354.857 80.093 0
355.107 80.093 0
355.357 80.093 0
355.607 80.093 0
355.857 80.092 0
356.107 80.092 0
356.357 80.092 0
356.607 80.092 0
356.857 80.092 0
357.107 80.092 0
357.357 80.092 0
357.607 80.092 0
357.857 80.091 0
358.107 80.091 0
358.357 80.091 0
358.607 80.091 0
358.857 80.091 0
359.107 80.091 0
359.357 80.091 0
359.607 80.090 0
359.857 80.090 0
360.107 80.090 0
360.357 80.090 0
360.607 80.090 0
360.857 80.090 0
361.107 80.090 0
361.357 80.089 0
361.607 80.089 0
361.857 80.089 0
362.107 80.089 0
362.357 80.089 0
362.607 80.089 0
362.857 80.088 0
363.107 80.088 0
363.357 80.088 0
363.607 80.088 0
363.857 80.087 0
364.107 80.087 0
364.357 80.087 0
364.607 80.086 0
364.857 80.086 0
365.107 80.086 0
365.357 80.085 0
365.607 80.085 0
365.857 80.085 0
366.107 80.085 0
366.357 80.084 0
366.607 80.084 0
366.857 80.084 0
367.107 80.083 0
367.357 80.083 0
367.607 80.083 0
367.857 80.082 0
368.107 80.082 0
368.357 80.082 0
368.607 80.082 0
368.857 80.081 0
369.107 80.081 0
369.357 80.081 0
369.607 80.080 0
369.857 80.080 0
370.107 80.080 0
370.357 80.080 0
370.607 80.080 0
370.857 80.080 0
371.107 80.079 0
371.357 80.079 0
371.607 80.079 0
371.857 80.079 0
372.107 80.079 0
372.357 80.079 0
372.607 80.079 0
372.857 80.079 0
373.107 80.079 0
373.357 80.079 0
373.607 80.079 0
373.857 80.079 0
374.107 80.079 0
374.357 80.079 0
374.607 80.079 0
374.857 80.079 0
375.107 80.079 0
375.357 80.079 0
375.607 80.079 0
375.857 80.079 0
376.107 80.079 0
376.357 80.079 0
376.607 80.079 0
376.857 80.079 0
377.107 80.079 0
377.357 80.079 0
377.607 80.079 0
377.857 80.079 0
378.107 80.079 0
378.357 80.079 0
378.607 80.079 0
378.857 80.079 0
379.107 80.079 0
379.357 80.080 0
379.607 80.080 0
379.857 80.080 0
380.107 80.080 0
380.357 80.080 0
380.607 80.080 0
380.857 80.080 0
381.107 80.080 0
381.357 80.080 0
381.607 80.081 0
381.857 80.081 0
382.107 80.081 0
382.357 80.081 0
382.607 80.081 0
382.857 80.081 0
383.107 80.081 0
383.357 80.081 0
383.607 80.081 0
383.857 80.081 0
384.107 80.081 0
384.357 80.081 0
384.607 80.081 0
384.857 80.080 0
385.107 80.080 0
385.357 80.080 0
385.607 80.080 0
385.857 80.079 0
386.107 80.079 0
386.357 80.079 0
386.607 80.079 0
386.857 80.078 0
387.107 80.078 0
387.357 80.078 0
387.607 80.077 0
387.857 80.077 0
388.107 80.077 0
388.357 80.076 0
388.607 80.076 0
388.857 80.076 0
389.107 80.075 0
389.357 80.075 0
389.607 80.075 0
389.857 80.075 0
390.107 80.074 0
390.357 80.074 0
390.607 80.074 0
390.857 80.073 0
391.107 80.073 0
391.357 80.073 0
391.607 80.072 0
391.857 80.072 0
392.107 80.072 0
392.357 80.071 0
392.607 80.071 0
392.857 80.071 0
393.107 80.070 0
393.357 80.070 0
393.607 80.070 0
393.857 80.069 0
394.107 80.069 0
394.357 80.069 0
394.607 80.068 0
394.857 80.068 0
395.107 80.068 0
395.357 80.067 0
395.607 80.067 0
395.857 80.067 0
396.107 80.066 0
396.357 80.066 0
396.607 80.066 0
396.857 80.065 0
397.107 80.065 0
397.357 80.065 0
397.607 80.064 0
397.857 80.064 0
398.107 80.064 0
398.357 80.064 0
398.607 80.063 0
398.857 80.063 0
399.107 80.063 0
399.357 80.062 0
399.607 80.062 0
399.857 80.062 0
400.107 80.061 0
400.357 80.061 0
400.607 80.061 0
400.857 80.060 0
401.107 80.060 0
401.357 80.060 0
401.607 80.059 0
401.857 80.059 0
402.107 80.059 0
402.357 80.058 0
402.607 80.058 0
402.857 80.058 0
403.107 80.057 0
403.357 80.057 0
403.607 80.057 0
403.857 80.056 0
404.107 80.056 0
404.357 80.056 0
404.607 80.055 0
404.857 80.055 0
405.107 80.055 0
405.357 80.054 0
405.607 80.054 0
405.857 80.054 0
406.107 80.053 0
406.357 80.053 0
406.607 80.053 0
406.857 80.052 0
407.107 80.052 0
407.357 80.052 0
407.607 80.051 0
407.857 80.051 0
408.107 80.051 0
408.357 80.050 0
408.607 80.050 0
408.857 80.050 0
409.107 80.049 0
409.357 80.049 0
409.607 80.049 0
409.857 80.048 0
410.107 80.048 0
410.357 80.048 0
410.607 80.047 0
410.857 80.047 0
411.107 80.047 0
411.357 80.046 0
411.607 80.046 0
411.857 80.046 0
412.107 80.046 0
412.357 80.045 0
412.607 80.045 0
412.857 80.045 0
413.107 80.044 0
413.357 80.044 0
413.607 80.044 0
413.857 80.043 0
414.107 80.043 0
414.357 80.043 0
414.607 80.042 0
414.857 80.042 0
415.107 80.042 0
415.357 80.041 0
415.607 80.041 0
415.857 80.041 0
416.107 80.041 0
416.357 80.040 0
416.607 80.040 0
416.857 80.040 0
417.107 80.039 0
417.357 80.039 0
417.607 80.039 0
417.857 80.039 0
418.107 80.039 0
418.357 80.039 0
418.607 80.039 0
418.857 80.038 0
419.107 80.038 0
419.357 80.038 0
419.607 80.038 0
419.857 80.038 0
420.107 80.038 0
420.357 80.038 0
420.607 80.038 0
420.857 80.038 0
421.107 80.038 0
421.357 80.038 0
421.607 80.038 0
421.857 80.038 0
422.107 80.038 0
422.357 80.038 0
422.607 80.038 0
422.857 80.038 0
423.107 80.038 0
423.357 80.038 0
423.607 80.038 0
423.857 80.038 0
424.107 80.038 0
424.357 80.038 0
424.607 80.038 0
424.857 80.038 0
425.107 80.038 0
425.357 80.038 0
425.607 80.038 0
425.857 80.038 0
426.107 80.038 0
426.357 80.038 0
426.607 80.037 0
426.857 80.037 0
427.107 80.037 0
427.357 80.036 0
427.607 80.036 0
427.857 80.035 0
428.107 80.035 0
428.357 80.035 0
428.607 80.034 0
428.857 80.034 0
429.107 80.033 0
429.357 80.033 0
429.607 80.032 0
429.857 80.032 0
430.107 80.032 0
430.357 80.031 0
430.607 80.031 0
430.857 80.030 0
431.107 80.030 0
431.357 80.029 0
431.607 80.029 0
431.857 80.028 0
432.107 80.028 0
432.357 80.027 0
432.607 80.027 0
432.857 80.027 0
433.107 80.026 0
433.357 80.026 0
433.607 80.025 0
433.857 80.025 0
434.107 80.024 0
434.357 80.024 0
434.607 80.024 0
434.857 80.023 0
435.107 80.023 0
435.357 80.022 0
435.607 80.022 0
435.857 80.022 0
436.107 80.022 0
436.357 80.021 0
436.607 80.021 0
436.857 80.021 0
437.107 80.021 0
437.357 80.020 0
437.607 80.020 0
437.857 80.020 0
438.107 80.019 0
438.357 80.019 0
438.607 80.019 0
438.857 80.019 0
439.107 80.018 0
439.357 80.018 0
439.607 80.018 0
439.857 80.018 0
440.107 80.017 0
440.357 80.017 0
440.607 80.017 0
440.857 80.017 0
441.107 80.016 0
441.357 80.016 0
441.607 80.016 0
441.857 80.016 0
442.107 80.015 0
442.357 80.015 0
442.607 80.015 0
442.857 80.014 0
443.107 80.014 0
443.357 80.014 0
443.607 80.014 0
443.857 80.013 0
444.107 80.013 0
444.357 80.013 0
444.607 80.013 0
444.857 80.012 0
445.107 80.012 0
445.357 80.012 0
445.607 80.012 0
445.857 80.011 0
446.107 80.011 0
446.357 80.011 0
446.607 80.011 0
446.857 80.010 0
447.107 80.010 0
447.357 80.010 0
447.607 80.010 0
447.857 80.009 0
448.107 80.009 0
448.357 80.009 0
448.607 80.009 0
448.857 80.008 0
449.107 80.008 0
449.357 80.008 0
449.607 80.008 0
449.857 80.007 0
450.107 80.007 0
450.357 80.007 0
450.607 80.007 0
450.857 80.006 0
451.107 80.006 0
451.357 80.006 0
451.607 80.005 0
451.857 80.005 0
452.107 80.005 0
452.357 80.005 0
452.607 80.004 0
452.857 80.004 0
453.107 80.004 0
453.357 80.004 0
453.607 80.003 0
453.857 80.003 0
454.107 80.003 0
454.357 80.003 0
454.607 80.002 0
454.857 80.002 0
455.107 80.002 0
455.357 80.002 0
455.607 80.001 0
455.857 80.001 0
456.107 80.001 0
456.357 80.001 0
456.607 80.000 0
456.857 80.000 0
457.107 80.000 0
457.357 80.000 0
457.607 79.999 0
457.857 79.999 0
458.107 79.999 0
458.357 79.999 0
458.607 79.998 0
458.857 79.998 0
459.107 79.998 0
459.357 79.998 0
459.607 79.997 0
459.857 79.997 0
460.107 79.997 0
460.357 79.997 0
460.607 79.996 0
460.857 79.996 0
461.107 79.996 0
461.357 79.996 0
461.607 79.995 0
461.857 79.995 0
462.107 79.995 0
462.357 79.995 0
462.607 79.994 0
462.857 79.994 0
463.107 79.994 0
463.357 79.994 0
463.607 79.994 0
463.857 79.993 0
464.107 79.993 0
464.357 79.993 0
464.607 79.993 0
464.857 79.992 0
465.107 79.992 0
465.357 79.992 0
465.607 79.992 0
465.857 79.991 0
466.107 79.991 0
466.357 79.991 0
466.607 79.991 0
466.857 79.990 0
467.107 79.990 0
467.357 79.990 0
467.607 79.990 0
467.857 79.989 0
468.107 79.989 0
468.357 79.989 0
468.607 79.989 0
468.857 79.988 0
469.107 79.988 0
469.357 79.988 0
469.607 79.988 0
469.857 79.987 0
470.107 79.987 0
470.357 79.987 0
470.607 79.987 0
470.857 79.986 0
471.107 79.986 0
471.357 79.986 0
471.607 79.986 0
471.857 79.986 0
472.107 79.985 0
472.357 79.985 0
472.607 79.985 0
472.857 79.985 0
473.107 79.984 0
473.357 79.984 0
473.607 79.984 0
473.857 79.984 0
474.107 79.983 0
474.357 79.983 0
474.607 79.983 0
474.857 79.983 0
475.107 79.982 0
475.357 79.982 0
475.607 79.982 0
475.857 79.982 0
476.107 79.982 0
476.357 79.981 0
476.607 79.981 0
476.857 79.981 0
477.107 79.981 0
477.357 79.980 0
477.607 79.980 0
477.857 79.980 0
478.107 79.980 0
478.357 79.979 0
478.607 79.979 0
478.857 79.979 0
479.107 79.979 0
479.357 79.978 0
479.607 79.978 0
479.857 79.978 0
480.107 79.978 0
480.357 79.978 0
480.607 79.977 0
480.857 79.977 0
481.107 79.977 0
481.357 79.977 0
481.607 79.976 0
481.857 79.976 0
482.107 79.976 0
482.357 79.976 0
482.607 79.975 0
482.857 79.975 0
483.107 79.975 0
483.357 79.975 0
483.607 79.975 0
483.857 79.974 0
484.107 79.974 0
484.357 79.974 0
484.607 79.974 0
484.857 79.973 0
485.107 79.973 0
485.357 79.973 0
485.607 79.973 0
485.857 79.973 0
486.107 79.972 0
486.357 79.972 0
486.607 79.972 0
486.857 79.972 0
487.107 79.971 0
487.357 79.971 0
487.607 79.971 0
487.857 79.971 0
488.107 79.970 0
488.357 79.970 0
488.607 79.970 0
488.857 79.970 0
489.107 79.970 0
489.357 79.969 0
489.607 79.969 0
489.857 79.969 0
490.107 79.969 0
490.357 79.968 0
490.607 79.968 0
490.857 79.968 0
491.107 79.968 0
491.357 79.968 0
491.607 79.967 0
491.857 79.967 0
492.107 79.967 0
492.357 79.967 0
492.607 79.966 0
492.857 79.966 0
493.107 79.966 0
493.357 79.966 0
493.607 79.966 0
493.857 79.965 0
494.107 79.965 0
494.357 79.965 0
494.607 79.965 0
494.857 79.964 0
495.107 79.964 0
495.357 79.964 0
495.607 79.964 0
495.857 79.964 0
496.107 79.963 0
496.357 79.963 0
496.607 79.963 0
496.857 79.963 0
497.107 79.962 0
497.357 79.962 0
497.607 79.962 0
497.857 79.962 0
498.107 79.962 0
498.357 79.961 0
498.607 79.961 0
498.857 79.961 0
499.107 79.961 0
499.357 79.961 0
499.607 79.960 0
499.857 79.960 0
500.107 79.960 0
500.357 79.960 0
500.607 79.959 0
500.857 79.959 0
501.107 79.959 0
501.357 79.959 0
501.607 79.959 0
501.857 79.959 0
502.107 79.959 0
502.357 79.959 0
502.607 79.959 0
502.857 79.959 0
503.107 79.959 0
503.357 79.959 0
503.607 79.959 0
503.857 79.959 0
504.107 79.959 0
504.357 79.959 0
504.607 79.959 0
504.857 79.959 0
505.107 79.959 0
505.357 79.959 0
505.607 79.959 0
505.857 79.959 0
506.107 79.959 0
506.357 79.959 0
506.607 79.959 0
506.857 79.959 0
507.107 79.959 0
507.357 79.959 0
507.607 79.959 0
507.857 79.959 0
508.107 79.959 0
508.357 79.959 0
508.607 79.959 0
508.857 79.959 0
509.107 79.959 0
509.357 79.959 0
509.607 79.959 0
509.857 79.959 0
510.107 79.959 0
510.357 79.959 0
510.607 79.959 0
510.857 79.959 0
511.107 79.959 0
511.357 79.958 0
511.607 79.958 0
511.857 79.958 0
512.107 79.958 0
512.357 79.958 0
512.607 79.958 0
512.857 79.958 0
513.107 79.958 0
513.357 79.957 0
513.607 79.957 0
513.857 79.957 0
514.107 79.957 0
514.357 79.957 0
514.607 79.957 0
514.857 79.957 0
515.107 79.957 0
515.357 79.956 0
515.607 79.956 0
515.857 79.956 0
516.107 79.956 0
516.357 79.956 0
516.607 79.956 0
516.857 79.956 0
517.107 79.956 0
517.357 79.955 0
517.607 79.955 0
517.857 79.955 0
518.107 79.955 0
518.357 79.955 0
518.607 79.955 0
518.857 79.955 0
519.107 79.955 0
519.357 79.954 0
519.607 79.954 0
519.857 79.954 0
520.107 79.954 0
520.357 79.954 0
520.607 79.954 0
520.857 79.954 0
521.107 79.954 0
521.357 79.953 0
521.607 79.953 0
521.857 79.953 0
522.107 79.953 0
522.357 79.953 0
522.607 79.953 0
522.857 79.953 0
523.107 79.953 0
523.357 79.952 0
523.607 79.952 0
523.857 79.952 0
524.107 79.952 0
524.357 79.952 0
524.607 79.952 0
524.857 79.952 0
525.107 79.952 0
525.357 79.951 0
525.607 79.951 0
525.857 79.951 0
526.107 79.951 0
526.357 79.951 0
526.607 79.951 0
526.857 79.951 0
527.107 79.951 0
527.357 79.950 0
527.607 79.950 0
527.857 79.950 0
528.107 79.950 0
528.357 79.950 0
528.607 79.950 0
528.857 79.950 0
529.107 79.950 0
529.357 79.949 0
529.607 79.949 0
529.857 79.949 0
530.107 79.949 0
530.357 79.949 0
530.607 79.949 0
530.857 79.949 0
531.107 79.949 0
531.357 79.948 0
531.607 79.948 0
531.857 79.948 0
532.107 79.948 0
532.357 79.948 0
532.607 79.948 0
532.857 79.948 0
533.107 79.948 0
533.357 79.947 0
533.607 79.947 0
533.857 79.947 0
534.107 79.947 0
534.357 79.947 0
534.607 79.947 0
534.857 79.947 0
535.107 79.947 0
535.357 79.946 0
535.607 79.946 0
535.857 79.946 0
536.107 79.946 0
536.357 79.946 0
536.607 79.946 0
536.857 79.946 0
537.107 79.945 0
537.357 79.945 0
537.607 79.945 0
537.857 79.945 0
538.107 79.945 0
538.357 79.945 0
538.607 79.945 0
538.857 79.945 0
539.107 79.944 0
539.357 79.944 0
539.607 79.944 0
539.857 79.944 0
540.107 79.944 0
540.357 79.944 0
540.607 79.944 0
540.857 79.944 0
541.107 79.943 0
541.357 79.943 0
541.607 79.943 0
541.857 79.943 0
542.107 79.943 0
542.357 79.943 0
542.607 79.943 0
542.857 79.943 0
543.107 79.942 0
543.357 79.942 0
543.607 79.942 0
543.857 79.942 0
544.107 79.942 0
544.357 79.942 0
544.607 79.942 0
544.857 79.942 0
545.107 79.941 0
545.357 79.941 0
545.607 79.941 0
545.857 79.941 0
546.107 79.941 0
546.357 79.941 0
546.607 79.941 0
546.857 79.941 0
547.107 79.940 0
547.357 79.940 0
547.607 79.940 0
547.857 79.940 0
548.107 79.940 0
548.357 79.940 0
548.607 79.940 0
548.857 79.940 0
549.107 79.939 0
549.357 79.939 0
549.607 79.939 0
549.857 79.939 0
550.107 79.939 0
550.357 79.939 0
550.607 79.939 0
550.857 79.939 0
551.107 79.938 0
551.357 79.938 0
551.607 79.938 0
551.857 79.938 0
552.107 79.938 0
552.357 79.938 0
552.607 79.938 0
552.857 79.938 0
553.107 79.937 0
553.357 79.937 0
553.607 79.937 0
553.857 79.937 0
554.107 79.937 0
554.357 79.937 0
554.607 79.937 0
554.857 79.937 0
555.107 79.936 0
555.357 79.936 0
555.607 79.936 0
555.857 79.936 0
556.107 79.936 0
556.357 79.936 0
556.607 79.936 0
556.857 79.936 0
557.107 79.935 0
557.357 79.935 0
557.607 79.935 0
557.857 79.935 0
558.107 79.935 0
558.357 79.935 0
558.607 79.935 0
558.857 79.935 0
559.107 79.934 0
559.357 79.934 0
559.607 79.934 0
559.857 79.934 0
560.107 79.934 0
560.357 79.934 0
560.607 79.934 0
560.857 79.933 0
561.107 79.933 0
561.357 79.933 0
561.607 79.933 0
561.857 79.933 0
562.107 79.933 0
562.357 79.933 0
562.607 79.933 0
562.857 79.932 0
563.107 79.932 0
563.357 79.932 0
563.607 79.932 0
563.857 79.932 0
564.107 79.932 0
564.357 79.932 0
564.607 79.932 0
564.857 79.931 0
565.107 79.931 0
565.357 79.931 0
565.607 79.931 0
565.857 79.931 0
566.107 79.931 0
566.357 79.931 0
566.607 79.931 0
566.857 79.930 0
567.107 79.930 0
567.357 79.930 0
567.607 79.930 0
567.857 79.930 0
568.107 79.930 0
568.357 79.930 0
568.607 79.930 0
568.857 79.929 0
569.107 79.929 0
569.357 79.929 0
569.607 79.929 0
569.857 79.929 0
570.107 79.929 0
570.357 79.929 0
570.607 79.929 0
570.857 79.928 0
571.107 79.928 0
571.357 79.928 0
571.607 79.928 0
571.857 79.928 0
572.107 79.928 0
572.357 79.928 0
572.607 79.928 0
572.857 79.927 0
573.107 79.927 0
573.357 79.927 0
573.607 79.927 0
573.857 79.927 0
574.107 79.927 0
574.357 79.927 0
574.607 79.927 0
574.857 79.926 0
575.107 79.926 0
575.357 79.926 0
575.607 79.926 0
575.857 79.926 0
576.107 79.926 0
576.357 79.926 0
576.607 79.926 0
576.857 79.925 0
577.107 79.925 0
577.357 79.925 0
577.607 79.925 0
577.857 79.925 0
578.107 79.925 0
578.357 79.925 0
578.607 79.925 0
578.857 79.924 0
579.107 79.924 0
579.357 79.924 0
579.607 79.924 0
579.857 79.924 0
580.107 79.924 0
580.357 79.924 0
580.607 79.924 0
580.857 79.923 0
581.107 79.923 0
581.357 79.923 0
581.607 79.923 0
581.857 79.923 0
582.107 79.923 0
582.357 79.923 0
582.607 79.923 0
582.857 79.922 0
583.107 79.922 0
583.357 79.922 0
583.607 79.922 0
583.857 79.922 0
584.107 79.922 0
584.357 79.922 0
584.607 79.922 0
584.857 79.921 0
585.107 79.921 0
585.357 79.921 0
585.607 79.921 0
585.857 79.921 0
586.107 79.921 0
586.357 79.921 0
586.607 79.921 0
586.857 79.920 0
587.107 79.920 0
587.357 79.920 0
587.607 79.920 0
587.857 79.920 0
588.107 79.920 0
588.357 79.920 0
588.607 79.920 0
588.857 79.919 0
589.107 79.919 0
589.357 79.919 0
589.607 79.919 0
589.857 79.919 0
590.107 79.919 0
590.357 79.919 0
590.607 79.919 0
590.857 79.918 0
591.107 79.918 0
591.357 79.918 0
591.607 79.918 0
591.857 79.918 0
592.107 79.918 0
592.357 79.918 0
592.607 79.918 0
592.857 79.917 0
593.107 79.917 0
593.357 79.917 0
593.607 79.917 0
593.857 79.917 0
594.107 79.917 0
594.357 79.917 0
594.607 79.917 0
594.857 79.916 0
595.107 79.916 0
595.357 79.916 0
595.607 79.916 0
595.857 79.916 0
596.107 79.916 0
596.357 79.916 0
596.607 79.916 0
596.857 79.915 0
597.107 79.915 0
597.357 79.915 0
597.607 79.915 0
597.857 79.915 0
598.107 79.915 0
598.357 79.915 0
598.607 79.915 0
598.857 79.915 0
599.107 79.914 0
599.357 79.914 0
599.607 79.914 0
599.857 79.914 0
600.107 79.914 0
600.357 79.914 0
600.607 79.914 0
600.857 79.914 0
601.107 79.913 0
601.357 79.913 0
601.607 79.913 0
601.857 79.913 0
602.107 79.913 0
602.357 79.913 0
602.607 79.913 0
602.857 79.913 0
603.107 79.912 0
603.357 79.912 0
603.607 79.912 0
603.857 79.912 0
604.107 79.912 0
604.357 79.912 0
604.607 79.912 0
604.857 79.912 0
605.107 79.911 0
605.357 79.911 0
605.607 79.911 0
605.857 79.911 0
606.107 79.911 0
606.357 79.911 0
606.607 79.911 0
606.857 79.911 0
607.107 79.910 0
607.357 79.910 0
607.607 79.910 0
607.857 79.910 0
608.107 79.910 0
608.357 79.910 0
608.607 79.910 0
608.857 79.910 0
609.107 79.910 0
609.357 79.909 0
609.607 79.909 0
609.857 79.909 0
610.107 79.909 0
610.357 79.909 0
610.607 79.909 0
610.857 79.909 0
611.107 79.909 0
611.357 79.908 0
611.607 79.908 0
611.857 79.908 0
612.107 79.908 0
612.357 79.908 0
612.607 79.908 0
612.857 79.908 0
613.107 79.908 0
613.357 79.907 0
613.607 79.907 0
613.857 79.907 0
614.107 79.907 0
614.357 79.907 0
614.607 79.907 0
614.857 79.907 0
615.107 79.907 0
615.357 79.906 0
615.607 79.906 0
615.857 79.906 0
616.107 79.906 0
616.357 79.906 0
616.607 79.906 0
616.857 79.906 0
617.107 79.906 0
617.357 79.906 0
617.607 79.905 0
617.857 79.905 0
618.107 79.905 0
618.357 79.905 0
618.607 79.905 0
618.857 79.905 0
619.107 79.905 0
619.357 79.905 0
619.607 79.904 0
619.857 79.904 0
620.107 79.904 0
620.357 79.904 0
620.607 79.904 0
620.857 79.904 0
621.107 79.904 0
621.357 79.904 0
621.607 79.904 0
621.857 79.903 0
622.107 79.903 0
622.357 79.903 0
622.607 79.903 0
622.857 79.903 0
623.107 79.903 0
623.357 79.903 0
623.607 79.903 0
623.857 79.902 0
624.107 79.902 0
624.357 79.902 0
624.607 79.902 0
624.857 79.902 0
625.107 79.902 0
625.357 79.902 0
625.607 79.902 0
625.857 79.902 0
626.107 79.901 0
626.357 79.901 0
626.607 79.901 0
626.857 79.901 0
627.107 79.901 0
627.357 79.901 0
627.607 79.901 0
627.857 79.901 0
628.107 79.900 0
628.357 79.900 0
628.607 79.900 0
628.857 79.900 0
629.107 79.900 0
629.357 79.900 0
629.607 79.900 0
629.857 79.900 0
630.107 79.900 0
630.357 79.899 0
630.607 79.899 0
630.857 79.899 0
631.107 79.899 0
631.357 79.899 0
631.607 79.899 0
631.857 79.899 0
632.107 79.899 0
632.357 79.898 0
632.607 79.898 0
632.857 79.898 0
633.107 79.898 0
633.357 79.898 0
633.607 79.898 0
633.857 79.898 0
634.107 79.898 0
634.357 79.898 0
634.607 79.897 0
634.857 79.897 0
635.107 79.897 0
635.357 79.897 0
635.607 79.897 0
635.857 79.897 0
636.107 79.897 0
636.357 79.897 0
636.607 79.896 0
636.857 79.896 0
637.107 79.896 0
637.357 79.896 0
637.607 79.896 0
637.857 79.896 0
638.107 79.896 0
638.357 79.896 0
638.607 79.896 0
638.857 79.896 0
639.107 79.896 0
639.357 79.896 0
639.607 79.896 0
639.857 79.896 0
640.107 79.896 0
640.357 79.897 0
640.607 79.897 0
640.857 79.897 0
641.107 79.897 0
641.357 79.897 0
641.607 79.897 0
641.857 79.897 0
642.107 79.897 0
642.357 79.897 0
642.607 79.897 0
642.857 79.897 0
643.107 79.897 0
643.357 79.897 0
643.607 79.897 0
643.857 79.897 0
644.107 79.897 0
644.357 79.897 0
644.607 79.898 0
644.857 79.898 0
645.107 79.898 0
645.357 79.898 0
645.607 79.898 0
645.857 79.898 0
646.107 79.898 0
646.357 79.898 0
646.607 79.898 0
646.857 79.898 0
647.107 79.898 0
647.357 79.898 0
647.607 79.898 0
647.857 79.898 0
648.107 79.899 0
648.357 79.899 0
648.607 79.899 0
648.857 79.899 0
649.107 79.899 0
649.357 79.899 0
649.607 79.899 0
649.857 79.899 0
650.107 79.899 0
650.357 79.899 0
650.607 79.899 0
650.857 79.899 0
651.107 79.899 0
651.357 79.899 0
651.607 79.899 0
651.857 79.899 0
652.107 79.899 0
652.357 79.898 0
652.607 79.898 0
652.857 79.898 0
653.107 79.898 0
653.357 79.898 0
653.607 79.898 0
653.857 79.898 0
654.107 79.898 0
654.357 79.897 0
654.607 79.897 0
654.857 79.897 0
655.107 79.897 0
655.357 79.897 0
655.607 79.897 0
655.857 79.897 0
656.107 79.896 0
656.357 79.896 0
656.607 79.896 0
656.857 79.896 0
657.107 79.896 0
657.357 79.896 0
657.607 79.896 0
657.857 79.895 0
658.107 79.895 0
658.357 79.895 0
658.607 79.895 0
658.857 79.895 0
659.107 79.895 0
659.357 79.894 0
659.607 79.894 0
659.857 79.894 0
660.107 79.894 0
660.357 79.894 0
660.607 79.894 0
660.857 79.893 0
661.107 79.893 0
661.357 79.893 0
661.607 79.893 0
661.857 79.893 0
662.107 79.893 0
662.357 79.893 0
662.607 79.892 0
662.857 79.892 0
663.107 79.892 0
663.357 79.892 0
663.607 79.892 0
663.857 79.892 0
664.107 79.891 0
664.357 79.891 0
664.607 79.891 0
664.857 79.891 0
665.107 79.891 0
665.357 79.891 0
665.607 79.891 0
665.857 79.891 0
666.107 79.891 0
666.357 79.891 0
666.607 79.891 0
666.857 79.891 0
667.107 79.891 0
667.357 79.891 0
667.607 79.891 0
667.857 79.890 0
668.107 79.890 0
668.357 79.890 0
668.607 79.890 0
668.857 79.890 0
669.107 79.890 0
669.357 79.890 0
669.607 79.890 0
669.857 79.890 0
670.107 79.890 0
670.357 79.890 0
670.607 79.890 0
670.857 79.890 0
671.107 79.890 0
671.357 79.890 0
671.607 79.890 0
671.857 79.890 0
672.107 79.890 0
672.357 79.890 0
672.607 79.890 0
672.857 79.890 0
673.107 79.890 0
673.357 79.890 0
673.607 79.890 0
673.857 79.890 0
674.107 79.890 0
674.357 79.890 0
674.607 79.890 0
674.857 79.890 0
675.107 79.890 0
675.357 79.889 0
675.607 79.889 0
675.857 79.889 0
676.107 79.889 0
676.357 79.889 0
676.607 79.889 0
676.857 79.889 0
677.107 79.889 0
677.357 79.889 0
677.607 79.889 0
677.857 79.889 0
678.107 79.888 0
678.357 79.888 0
678.607 79.888 0
678.857 79.888 0
679.107 79.888 0
679.357 79.888 0
679.607 79.888 0
679.857 79.888 0
680.107 79.887 0
680.357 79.887 0
680.607 79.887 0
680.857 79.887 0
681.107 79.887 0
